"","location","infection_rate","death_rate","vaccines_offered","date"
"6949","Russia",0.0740448,0.0021808,151194542,2022-01-21
"6950","Russia",0.0744339,0.0021854,151894759,2022-01-22
"6951","Russia",0.0748636,0.0021899,151930977,2022-01-23
"6952","Russia",0.0753058,0.0021943,152466537,2022-01-24
"6953","Russia",0.0757665,0.0021989,152501244,2022-01-25
"6954","Russia",0.0762742,0.0022033,152916877,2022-01-26
"6955","Russia",0.0775447,0.0022123,153417808,2022-01-28
"6956","Russia",0.0783144,0.0022168,153662331,2022-01-29
"6957","Russia",0.079139,0.0022209,154084022,2022-01-30
"6958","Russia",0.0799822,0.0022251,154374065,2022-01-31
"6959","Russia",0.0808368,0.0022296,154723714,2022-02-01
"6960","Russia",0.0818032,0.0022341,154892987,2022-02-02
"6961","Russia",0.082863,0.0022386,155054047,2022-02-03
"6962","Russia",0.0840072,0.0022432,155378595,2022-02-04
"6963","Russia",0.0852133,0.002248,155647358,2022-02-05
"6964","Russia",0.0864374,0.0022525,155743283,2022-02-06
"6965","Russia",0.0876062,0.0022566,155777605,2022-02-07
"6966","Russia",0.0887308,0.0022613,156439421,2022-02-08
"6967","Russia",0.0899767,0.0022658,156758382,2022-02-09
"6968","Russia",0.0913151,0.0022705,157051145,2022-02-10
"6969","Russia",0.0927009,0.0022754,157411762,2022-02-11
"6970","Russia",0.094085,0.0022803,157657205,2022-02-12
"6971","Russia",0.095427,0.0022851,157847689,2022-02-13
"6972","Russia",0.0966523,0.0022897,158122926,2022-02-14
"6973","Russia",0.0977841,0.0022944,158411769,2022-02-15
"6974","Russia",0.0990028,0.0022995,159211213,2022-02-16
"6975","Russia",0.1002277,0.0023048,160816996,2022-02-17
"6976","Russia",0.1127104,0.0023779,160920944,2022-03-03
"6977","Russia",0.1133144,0.0023831,160957155,2022-03-04
"6978","Russia",0.1139009,0.0023882,161195872,2022-03-05
"6979","Russia",0.1144398,0.0023932,161243863,2022-03-06
"6980","Russia",0.1149342,0.0023977,161246982,2022-03-07
"6981","Russia",0.1157796,0.0024064,161300053,2022-03-09
"6982","Russia",0.1161242,0.0024109,161429748,2022-03-10
"6983","Russia",0.1164649,0.0024154,161477737,2022-03-11
"6984","Russia",0.1167876,0.0024196,161480902,2022-03-12
"6985","Russia",0.1173638,0.0024272,161729803,2022-03-14
"6986","Russia",0.1176111,0.0024309,161799245,2022-03-15
"6987","Russia",0.1178576,0.0024348,161833738,2022-03-16
"6988","Russia",0.1180918,0.0024386,161840383,2022-03-17
"6989","Russia",0.1183235,0.0024421,161841637,2022-03-18
"6990","Russia",0.1185453,0.0024454,161844766,2022-03-19
"6991","Russia",0.1187544,0.0024483,162052208,2022-03-20
"6992","Russia",0.1189486,0.002451,162246779,2022-03-21
"6993","Russia",0.1191269,0.0024542,162443249,2022-03-22
"6994","Russia",0.119308,0.002457,162700595,2022-03-23
"6995","Russia",0.1194788,0.0024598,163038146,2022-03-24
"6996","Russia",0.1196493,0.0024625,163065113,2022-03-25
"6997","Russia",0.1198105,0.0024651,163472534,2022-03-26
"6998","Russia",0.1199664,0.0024674,163498591,2022-03-27
"6999","Russia",0.1201079,0.0024696,163513489,2022-03-28
"7000","Russia",0.1202397,0.0024719,163601171,2022-03-29
"7001","Russia",0.1203752,0.0024742,163623016,2022-03-30
"7002","Russia",0.1209705,0.0024849,164105625,2022-04-04
"7003","Russia",0.1210647,0.002487,164203781,2022-04-05
"7004","Russia",0.1211641,0.002489,164252315,2022-04-06
"7005","Russia",0.1212612,0.0024909,164655183,2022-04-07
"7006","Russia",0.121358,0.0024928,164655398,2022-04-08
"7007","Russia",0.1216175,0.0024981,164784981,2022-04-11
"7008","Russia",0.1217704,0.0025018,164818433,2022-04-13
"7009","Russia",0.1218469,0.0025035,164994641,2022-04-14
"7010","Rwanda",0.0096151,0.0001076,15658591,2022-01-21
"7011","Rwanda",0.0096565,0.0001079,16022095,2022-01-24
"7012","Rwanda",0.0096885,0.0001082,16555832,2022-01-27
"7013","Rwanda",0.009741,0.0001094,16555832,2022-02-15
"7014","Rwanda",0.0097517,0.0001097,19421047,2022-02-24
"7015","Rwanda",0.0097702,0.0001099,19864875,2022-03-29
"7016","Rwanda",0.0097708,0.0001099,20141669,2022-03-31
"7017","Saint Kitts and Nevis",0.0651589,0.0005229,55279,2022-01-05
"7018","Saint Kitts and Nevis",0.0729093,0.0005229,55590,2022-01-07
"7019","Saint Kitts and Nevis",0.0837411,0.0005229,55841,2022-01-12
"7020","Saint Kitts and Nevis",0.0945916,0.0005229,56320,2022-01-19
"7021","Saint Kitts and Nevis",0.096926,0.0005229,56410,2022-01-21
"7022","Saint Kitts and Nevis",0.0995593,0.0006163,56529,2022-01-26
"7023","Saint Kitts and Nevis",0.1007171,0.0006163,56698,2022-01-28
"7024","Saint Kitts and Nevis",0.1018377,0.000691,56816,2022-02-02
"7025","Saint Kitts and Nevis",0.1030516,0.0007844,60339,2022-02-18
"7026","Saint Kitts and Nevis",0.103201,0.0007844,60467,2022-02-25
"7027","Saint Lucia",0.0744681,0.0016323,105192,2022-01-02
"7028","Saint Lucia",0.0757805,0.001654,105409,2022-01-05
"7029","Saint Lucia",0.0781666,0.001654,105697,2022-01-07
"7030","Saint Lucia",0.0806612,0.0016594,105945,2022-01-09
"7031","Saint Lucia",0.0833618,0.0016811,106184,2022-01-11
"7032","Saint Lucia",0.089506,0.0016865,106507,2022-01-13
"7033","Saint Lucia",0.0920223,0.0017028,106583,2022-01-14
"7034","Saint Lucia",0.0935461,0.0017028,106913,2022-01-16
"7035","Saint Lucia",0.0969138,0.0017137,107220,2022-01-19
"7036","Saint Lucia",0.0993595,0.0017137,107352,2022-01-20
"7037","Saint Lucia",0.1016589,0.0017137,107399,2022-01-21
"7038","Saint Lucia",0.1055743,0.0017137,107540,2022-01-22
"7039","Saint Lucia",0.1067239,0.0017137,107573,2022-01-23
"7040","Saint Lucia",0.1107207,0.0017679,107873,2022-01-28
"7041","Saint Lucia",0.1135677,0.0017787,108090,2022-01-31
"7042","Saint Lucia",0.116046,0.0018058,108444,2022-02-04
"7043","Saint Lucia",0.1167835,0.0018492,108566,2022-02-07
"7044","Saint Lucia",0.1180471,0.0018547,108663,2022-02-08
"7045","Saint Lucia",0.1183887,0.0018547,108777,2022-02-09
"7046","Saint Lucia",0.1189364,0.0018818,108880,2022-02-11
"7047","Saint Lucia",0.1189364,0.0018818,109014,2022-02-12
"7048","Saint Lucia",0.1195655,0.0018818,109044,2022-02-13
"7049","Saint Lucia",0.120764,0.0019143,109255,2022-02-16
"7050","Saint Lucia",0.1216154,0.0019143,109326,2022-02-17
"7051","Saint Lucia",0.1222607,0.001936,109497,2022-02-21
"7052","Saint Lucia",0.1225265,0.001936,109534,2022-02-23
"7053","Saint Lucia",0.1228247,0.0019414,116213,2022-02-25
"7054","Saint Lucia",0.1232586,0.0019523,116270,2022-03-02
"7055","Saint Lucia",0.1237032,0.001974,116630,2022-03-09
"7056","Saint Lucia",0.1238225,0.001974,116893,2022-03-11
"7057","Saint Lucia",0.1239798,0.0019794,117177,2022-03-16
"7058","Saint Lucia",0.1240666,0.0019794,117349,2022-03-18
"7059","Saint Lucia",0.124213,0.0019794,117657,2022-03-23
"7060","Saint Lucia",0.1242889,0.0019794,117740,2022-03-25
"7061","Saint Lucia",0.1244733,0.0019794,117860,2022-03-30
"7062","Saint Lucia",0.1245058,0.0019794,117881,2022-04-01
"7063","Saint Lucia",0.1247824,0.0019794,118231,2022-04-08
"7064","Saint Vincent and the Grenadines",0.0849024,0.0008268,63669,2022-01-27
"7065","Saint Vincent and the Grenadines",0.0710261,0.0008448,64440,2022-01-31
"7066","Saint Vincent and the Grenadines",0.0713496,0.0008538,64939,2022-02-02
"7067","Saint Vincent and the Grenadines",0.0713496,0.0008538,64991,2022-02-03
"7068","Saint Vincent and the Grenadines",0.0731021,0.0008897,66277,2022-02-08
"7069","Saint Vincent and the Grenadines",0.073192,0.0009077,66446,2022-02-09
"7070","Saint Vincent and the Grenadines",0.073192,0.0009077,66569,2022-02-10
"7071","Saint Vincent and the Grenadines",0.073192,0.0009167,66615,2022-02-12
"7072","Saint Vincent and the Grenadines",0.0741087,0.0009257,66644,2022-02-14
"7073","Saint Vincent and the Grenadines",0.0743963,0.0009347,67175,2022-02-19
"7074","Saint Vincent and the Grenadines",0.0743963,0.0009347,67175,2022-02-20
"7075","Saint Vincent and the Grenadines",0.074567,0.0009526,67310,2022-02-22
"7076","Saint Vincent and the Grenadines",0.074603,0.0009526,67329,2022-02-23
"7077","Saint Vincent and the Grenadines",0.074621,0.0009526,67378,2022-02-24
"7078","Saint Vincent and the Grenadines",0.0746389,0.0009526,67403,2022-02-26
"7079","Saint Vincent and the Grenadines",0.0746749,0.0009526,67444,2022-02-28
"7080","Saint Vincent and the Grenadines",0.0746929,0.0009526,67452,2022-03-01
"7081","Saint Vincent and the Grenadines",0.0747737,0.0009526,68015,2022-03-07
"7082","Saint Vincent and the Grenadines",0.0747827,0.0009526,68091,2022-03-08
"7083","Saint Vincent and the Grenadines",0.0747827,0.0009526,68864,2022-03-09
"7084","Saint Vincent and the Grenadines",0.0747827,0.0009526,69096,2022-03-10
"7085","Saint Vincent and the Grenadines",0.0748007,0.0009526,69126,2022-03-11
"7086","Saint Vincent and the Grenadines",0.0748007,0.0009526,69127,2022-03-14
"7087","Saint Vincent and the Grenadines",0.0748277,0.0009526,69187,2022-03-16
"7088","Saint Vincent and the Grenadines",0.0748277,0.0009526,69358,2022-03-17
"7089","Saint Vincent and the Grenadines",0.0748546,0.0009526,69457,2022-03-21
"7090","Saint Vincent and the Grenadines",0.0748636,0.0009526,69541,2022-03-22
"7091","Saint Vincent and the Grenadines",0.0748636,0.0009526,69578,2022-03-23
"7092","Saint Vincent and the Grenadines",0.0748636,0.0009526,69602,2022-03-24
"7093","Saint Vincent and the Grenadines",0.0748906,0.0009526,69678,2022-03-28
"7094","Saint Vincent and the Grenadines",0.0749086,0.0009526,69756,2022-03-31
"7095","Saint Vincent and the Grenadines",0.0749086,0.0009526,69802,2022-04-03
"7096","Saint Vincent and the Grenadines",0.0749086,0.0009526,69806,2022-04-04
"7097","Saint Vincent and the Grenadines",0.0749355,0.0009526,69829,2022-04-06
"7098","Saint Vincent and the Grenadines",0.0749445,0.0009526,69849,2022-04-07
"7099","Saint Vincent and the Grenadines",0.0749894,0.0009526,69895,2022-04-12
"7100","Samoa",0.0131006,0.00001,339214,2022-04-04
"7101","Samoa",0.0183118,0.000035,371342,2022-04-11
"7102","San Marino",0.2411644,0.0029403,56799,2022-01-02
"7103","San Marino",0.2674213,0.0030285,57708,2022-01-09
"7104","San Marino",0.3043223,0.0030285,59341,2022-01-16
"7105","San Marino",0.3371361,0.0031461,61738,2022-01-23
"7106","San Marino",0.3664216,0.0032049,63366,2022-01-30
"7107","San Marino",0.3918847,0.0032049,63686,2022-02-06
"7108","San Marino",0.4075566,0.0032343,64044,2022-02-13
"7109","San Marino",0.4159659,0.0032931,64480,2022-02-20
"7110","San Marino",0.425963,0.0032931,67941,2022-03-06
"7111","San Marino",0.4372243,0.0032931,68230,2022-03-20
"7112","San Marino",0.4447221,0.0032931,68235,2022-03-27
"7113","San Marino",0.4511908,0.0033226,69081,2022-04-03
"7114","San Marino",0.4595413,0.003352,69164,2022-04-10
"7115","Sao Tome and Principe",0.0249324,0.0002955,182238,2022-01-17
"7116","Sao Tome and Principe",0.0265665,0.0003223,193775,2022-03-01
"7117","Sao Tome and Principe",0.0265889,0.0003223,205085,2022-03-07
"7118","Sao Tome and Principe",0.0266157,0.0003268,208657,2022-03-29
"7119","Saudi Arabia",0.0157922,0.0002512,51262028,2022-01-02
"7120","Saudi Arabia",0.0158416,0.0002513,51493736,2022-01-03
"7121","Saudi Arabia",0.0159147,0.0002514,51731312,2022-01-04
"7122","Saudi Arabia",0.0160009,0.0002514,51965922,2022-01-05
"7123","Saudi Arabia",0.0160905,0.0002515,52214828,2022-01-06
"7124","Saudi Arabia",0.0161917,0.0002516,52329266,2022-01-07
"7125","Saudi Arabia",0.0162785,0.0002516,52468417,2022-01-08
"7126","Saudi Arabia",0.0163764,0.0002516,52689404,2022-01-09
"7127","Saudi Arabia",0.0165116,0.0002517,52900314,2022-01-10
"7128","Saudi Arabia",0.0166432,0.0002517,53099212,2022-01-11
"7129","Saudi Arabia",0.016795,0.0002518,53314310,2022-01-12
"7130","Saudi Arabia",0.0169506,0.0002519,53533993,2022-01-13
"7131","Saudi Arabia",0.0171098,0.0002519,53656569,2022-01-14
"7132","Saudi Arabia",0.0172592,0.000252,53802512,2022-01-15
"7133","Saudi Arabia",0.0174142,0.000252,53990391,2022-01-16
"7134","Saudi Arabia",0.01757,0.0002521,54190407,2022-01-17
"7135","Saudi Arabia",0.0177362,0.0002521,54365950,2022-01-18
"7136","Saudi Arabia",0.0179039,0.0002522,54597568,2022-01-19
"7137","Saudi Arabia",0.0182003,0.0002523,54841337,2022-01-21
"7138","Saudi Arabia",0.0183307,0.0002523,54841337,2022-01-22
"7139","Saudi Arabia",0.018459,0.0002524,55449797,2022-01-23
"7140","Saudi Arabia",0.0185959,0.0002525,55764235,2022-01-24
"7141","Saudi Arabia",0.0187244,0.0002525,56009853,2022-01-25
"7142","Saudi Arabia",0.0188525,0.0002526,56257654,2022-01-26
"7143","Saudi Arabia",0.0189865,0.0002527,56520251,2022-01-27
"7144","Saudi Arabia",0.0191131,0.0002527,56661925,2022-01-28
"7145","Saudi Arabia",0.0192239,0.0002528,56707289,2022-01-29
"7146","Saudi Arabia",0.0194468,0.000253,57328405,2022-01-31
"7147","Saudi Arabia",0.0195561,0.000253,57588459,2022-02-01
"7148","Saudi Arabia",0.0196719,0.0002531,57852000,2022-02-02
"7149","Saudi Arabia",0.0197809,0.0002532,58095578,2022-02-03
"7150","Saudi Arabia",0.0198815,0.0002532,58227893,2022-02-04
"7151","Saudi Arabia",0.0199667,0.0002533,58383621,2022-02-05
"7152","Saudi Arabia",0.020059,0.0002534,58565764,2022-02-06
"7153","Saudi Arabia",0.020165,0.0002534,58732880,2022-02-07
"7154","Saudi Arabia",0.0202592,0.0002535,58874867,2022-02-08
"7155","Saudi Arabia",0.0203487,0.0002536,59011582,2022-02-09
"7156","Saudi Arabia",0.0204298,0.0002537,59183197,2022-02-10
"7157","Saudi Arabia",0.0205012,0.0002538,59262585,2022-02-11
"7158","Saudi Arabia",0.02055,0.0002538,59362397,2022-02-12
"7159","Saudi Arabia",0.0206104,0.0002539,59508036,2022-02-13
"7160","Saudi Arabia",0.0206735,0.0002539,59639202,2022-02-14
"7161","Saudi Arabia",0.0207295,0.000254,59759376,2022-02-15
"7162","Saudi Arabia",0.0207803,0.000254,59873655,2022-02-16
"7163","Saudi Arabia",0.0208247,0.000254,60010342,2022-02-17
"7164","Saudi Arabia",0.0208636,0.0002541,60077779,2022-02-18
"7165","Saudi Arabia",0.0208918,0.0002542,60150923,2022-02-19
"7166","Saudi Arabia",0.0209205,0.0002542,60268103,2022-02-20
"7167","Saudi Arabia",0.0209502,0.0002543,60372816,2022-02-21
"7168","Saudi Arabia",0.020974,0.0002543,60412101,2022-02-22
"7169","Saudi Arabia",0.0209918,0.0002544,60522804,2022-02-23
"7170","Saudi Arabia",0.0210109,0.0002544,60638822,2022-02-24
"7171","Saudi Arabia",0.0210297,0.0002545,60694353,2022-02-25
"7172","Saudi Arabia",0.0210449,0.0002545,60760198,2022-02-26
"7173","Saudi Arabia",0.0210628,0.0002546,60840610,2022-02-27
"7174","Saudi Arabia",0.0210813,0.0002546,60953969,2022-02-28
"7175","Saudi Arabia",0.0212868,0.0002564,63964455,2022-04-14
"7176","Senegal",0.0044935,0.00011,1923773,2022-01-06
"7177","Senegal",0.0049471,0.0001133,2044504,2022-02-02
"7178","Senegal",0.0049732,0.0001139,2064199,2022-02-18
"7179","Senegal",0.0049778,0.0001139,2473562,2022-02-22
"7180","Senegal",0.004988,0.0001141,2488671,2022-03-09
"7181","Senegal",0.0049899,0.0001142,2496373,2022-03-15
"7182","Serbia",0.1965489,0.0018791,8296523,2022-01-09
"7183","Serbia",0.2055706,0.0018956,8324076,2022-01-14
"7184","Serbia",0.2090352,0.0019022,8338285,2022-01-16
"7185","Serbia",0.2135179,0.0019099,8351144,2022-01-18
"7186","Serbia",0.2160381,0.001914,8356720,2022-01-19
"7187","Serbia",0.2248256,0.0019313,8371669,2022-01-23
"7188","Serbia",0.2352577,0.0019525,8389858,2022-01-27
"7189","Serbia",0.2419318,0.0019748,8398208,2022-01-30
"7190","Serbia",0.244166,0.0019834,8402695,2022-01-31
"7191","Serbia",0.24956,0.0020007,8410883,2022-02-02
"7192","Serbia",0.2518335,0.0020093,8414783,2022-02-03
"7193","Serbia",0.2590075,0.0020452,8426829,2022-02-07
"7194","Serbia",0.2628354,0.0020623,8433861,2022-02-09
"7195","Serbia",0.265848,0.0020809,8440911,2022-02-11
"7196","Serbia",0.2679178,0.0020995,8443658,2022-02-13
"7197","Serbia",0.2689409,0.0021093,8447004,2022-02-14
"7198","Serbia",0.270887,0.0021263,8448409,2022-02-16
"7199","Serbia",0.274045,0.0021609,8457355,2022-02-20
"7200","Serbia",0.2760041,0.0021844,8464737,2022-02-23
"7201","Serbia",0.2765452,0.0021915,8466632,2022-02-24
"7202","Serbia",0.2780997,0.002218,8472336,2022-02-28
"7203","Serbia",0.2785197,0.0022237,8474034,2022-03-01
"7204","Serbia",0.2802306,0.0022465,8480196,2022-03-06
"7205","Serbia",0.2812779,0.0022574,8483405,2022-03-09
"7206","Serbia",0.2815891,0.0022605,8488708,2022-03-10
"7207","Serbia",0.2848631,0.0022842,8493801,2022-03-21
"7208","Serbia",0.2851904,0.0022857,8494958,2022-03-22
"7209","Seychelles",0.3320797,0.0014154,190758,2022-01-18
"7210","Seychelles",0.3919321,0.0016075,196225,2022-02-15
"7211","Seychelles",0.3961278,0.0016176,196959,2022-02-22
"7212","Seychelles",0.3983723,0.001648,198120,2022-03-01
"7213","Seychelles",0.4023557,0.001648,199466,2022-03-18
"7214","Seychelles",0.4065211,0.0016581,199850,2022-03-29
"7215","Sierra Leone",0.0009156,0.0000154,923880,2022-01-11
"7216","Sierra Leone",0.0009345,0.0000154,1409313,2022-01-26
"7217","Sierra Leone",0.0009369,0.0000154,1484231,2022-02-07
"7218","Sierra Leone",0.000941,0.0000154,1811825,2022-02-18
"7219","Sierra Leone",0.0009415,0.0000154,1813692,2022-02-25
"7220","Sierra Leone",0.0009415,0.0000154,1859571,2022-03-04
"7221","Sierra Leone",0.0009421,0.0000154,2134324,2022-03-15
"7222","Sierra Leone",0.0009426,0.0000154,2868978,2022-03-29
"7223","Singapore",0.0513954,0.000152,11608642,2022-01-02
"7224","Singapore",0.0514805,0.000152,11659293,2022-01-03
"7225","Singapore",0.0516349,0.0001526,11703508,2022-01-04
"7226","Singapore",0.0517825,0.0001529,11742773,2022-01-05
"7227","Singapore",0.0519316,0.0001531,11791385,2022-01-06
"7228","Singapore",0.0519316,0.0001531,11853360,2022-01-07
"7229","Singapore",0.0522228,0.0001535,11914858,2022-01-08
"7230","Singapore",0.0523777,0.0001537,11966700,2022-01-09
"7231","Singapore",0.0525152,0.0001537,12015188,2022-01-10
"7232","Singapore",0.0526703,0.0001537,12056088,2022-01-11
"7233","Singapore",0.0528321,0.0001538,12096433,2022-01-12
"7234","Singapore",0.0530081,0.0001538,12139845,2022-01-13
"7235","Singapore",0.0531814,0.000154,12196237,2022-01-14
"7236","Singapore",0.0533567,0.0001546,12251425,2022-01-15
"7237","Singapore",0.0535149,0.0001546,12292426,2022-01-16
"7238","Singapore",0.0537285,0.0001546,12330159,2022-01-17
"7239","Singapore",0.0539941,0.0001546,12361194,2022-01-18
"7240","Singapore",0.0542902,0.0001548,12391652,2022-01-19
"7241","Singapore",0.0545601,0.0001549,12424423,2022-01-20
"7242","Singapore",0.0564422,0.0001551,12468548,2022-01-21
"7243","Singapore",0.0568938,0.0001553,12510400,2022-01-22
"7244","Singapore",0.0575348,0.0001555,12540627,2022-01-23
"7245","Singapore",0.0580853,0.0001555,12576347,2022-01-24
"7246","Singapore",0.0591848,0.0001559,12608723,2022-01-25
"7247","Singapore",0.0600708,0.0001559,12637573,2022-01-26
"7248","Singapore",0.0610736,0.0001559,12668558,2022-01-27
"7249","Singapore",0.062092,0.0001564,12708458,2022-01-28
"7250","Singapore",0.0630468,0.0001566,12743966,2022-01-29
"7251","Singapore",0.0638716,0.0001566,12769664,2022-01-30
"7252","Singapore",0.0646932,0.0001568,12785991,2022-01-31
"7253","Singapore",0.0658418,0.0001573,12786289,2022-02-01
"7254","Singapore",0.0664104,0.0001575,12786682,2022-02-02
"7255","Singapore",0.0671984,0.0001577,12819900,2022-02-03
"7256","Singapore",0.0696203,0.0001588,12858454,2022-02-04
"7257","Singapore",0.0696203,0.0001588,12894016,2022-02-05
"7258","Singapore",0.0715254,0.0001592,12921591,2022-02-06
"7259","Singapore",0.0743782,0.0001603,12952935,2022-02-07
"7260","Singapore",0.076764,0.0001608,12982328,2022-02-08
"7261","Singapore",0.0786552,0.0001615,13013225,2022-02-09
"7262","Singapore",0.0806146,0.0001617,13049137,2022-02-10
"7263","Singapore",0.0824355,0.0001623,13093313,2022-02-11
"7264","Singapore",0.0843617,0.0001637,13135714,2022-02-12
"7265","Singapore",0.086089,0.0001645,13170577,2022-02-13
"7266","Singapore",0.0877543,0.0001661,13200737,2022-02-14
"7267","Singapore",0.0913153,0.0001674,13222200,2022-02-15
"7268","Singapore",0.094411,0.0001698,13243995,2022-02-16
"7269","Singapore",0.0978115,0.0001705,13267477,2022-02-17
"7270","Singapore",0.1011293,0.0001718,13300946,2022-02-18
"7271","Singapore",0.1056834,0.0001725,13333358,2022-02-19
"7272","Singapore",0.1068355,0.0001733,13355874,2022-02-20
"7273","Singapore",0.1093335,0.0001746,13373546,2022-02-21
"7274","Singapore",0.1141068,0.0001753,13387304,2022-02-22
"7275","Singapore",0.1178313,0.0001766,13401119,2022-02-23
"7276","Singapore",0.1212406,0.0001788,13418356,2022-02-24
"7277","Singapore",0.1246507,0.0001808,13443982,2022-02-25
"7278","Singapore",0.1277417,0.0001832,13470498,2022-02-26
"7279","Singapore",0.1303506,0.0001846,13486792,2022-02-27
"7280","Singapore",0.1328341,0.0001868,13501129,2022-02-28
"7281","Singapore",0.1372495,0.0001889,13512229,2022-03-01
"7282","Singapore",0.1407626,0.0001907,13521939,2022-03-02
"7283","Singapore",0.1440929,0.0001924,13533230,2022-03-03
"7284","Singapore",0.1473135,0.0001957,13549932,2022-03-04
"7285","Singapore",0.1502976,0.0001968,13567149,2022-03-05
"7286","Singapore",0.1527103,0.0001977,13576897,2022-03-06
"7287","Singapore",0.1551894,0.0001988,13587503,2022-03-07
"7288","Singapore",0.1551894,0.0002015,13595965,2022-03-08
"7289","Singapore",0.1623869,0.0002035,13604465,2022-03-09
"7290","Singapore",0.165351,0.0002046,13613851,2022-03-10
"7291","Singapore",0.1681647,0.000207,13628959,2022-03-11
"7292","Singapore",0.170481,0.0002089,13644688,2022-03-12
"7293","Singapore",0.1722598,0.00021,13655855,2022-03-13
"7294","Singapore",0.1739178,0.0002114,13667468,2022-03-14
"7295","Singapore",0.1768243,0.0002125,13677401,2022-03-15
"7296","Singapore",0.1788923,0.0002145,13687421,2022-03-16
"7297","Singapore",0.1808567,0.0002167,13697770,2022-03-17
"7298","Singapore",0.1827993,0.0002184,13710769,2022-03-18
"7299","Singapore",0.1846776,0.0002189,13722917,2022-03-19
"7300","Singapore",0.1861187,0.0002197,13731172,2022-03-20
"7301","Singapore",0.1875009,0.0002215,13738819,2022-03-21
"7302","Singapore",0.1899151,0.0002226,13745155,2022-03-22
"7303","Singapore",0.1915544,0.0002237,13751332,2022-03-23
"7304","Singapore",0.193109,0.0002248,13757998,2022-03-24
"7305","Singapore",0.1944996,0.0002272,13769015,2022-03-25
"7306","Singapore",0.1956794,0.0002285,13780447,2022-03-26
"7307","Singapore",0.1956794,0.0002292,13788393,2022-03-27
"7308","Singapore",0.1965683,0.0002299,13796447,2022-03-28
"7309","Singapore",0.1989684,0.0002307,13803063,2022-03-29
"7310","Singapore",0.2000189,0.0002316,13809992,2022-03-30
"7311","Singapore",0.2010466,0.0002325,13817317,2022-03-31
"7312","Singapore",0.2019653,0.0002329,13826290,2022-04-01
"7313","Singapore",0.202802,0.0002332,13835600,2022-04-02
"7314","Singapore",0.2034883,0.000234,13842116,2022-04-03
"7315","Singapore",0.2034883,0.0002353,13848369,2022-04-04
"7316","Singapore",0.2052624,0.0002354,13853522,2022-04-05
"7317","Singapore",0.2060815,0.000236,13858594,2022-04-06
"7318","Singapore",0.2068643,0.0002365,13864205,2022-04-07
"7319","Singapore",0.2076003,0.0002378,13875359,2022-04-08
"7320","Singapore",0.2081979,0.0002382,13886314,2022-04-09
"7321","Singapore",0.2086697,0.0002386,13893510,2022-04-10
"7322","Singapore",0.2091406,0.0002389,13901512,2022-04-11
"7323","Slovakia",0.2522998,0.0030648,6513055,2022-01-02
"7324","Slovakia",0.2564118,0.0031127,6685863,2022-01-09
"7325","Slovakia",0.2601609,0.0031747,6816089,2022-01-16
"7326","Slovakia",0.268476,0.0032377,6912055,2022-01-23
"7327","Slovakia",0.2866635,0.0032696,6960983,2022-01-30
"7328","Slovakia",0.3129744,0.0032955,6992794,2022-02-06
"7329","Slovakia",0.340998,0.0033206,7014774,2022-02-13
"7330","Slovakia",0.3671396,0.0033472,7028591,2022-02-20
"7331","Slovakia",0.3876248,0.0033863,7036079,2022-02-27
"7332","Slovakia",0.4033529,0.0034293,7042523,2022-03-06
"7333","Slovakia",0.4180677,0.0034717,7048046,2022-03-13
"7334","Slovakia",0.4315626,0.0035069,7052778,2022-03-20
"7335","Slovakia",0.4431428,0.0035363,7056936,2022-03-27
"7336","Slovakia",0.4514728,0.0035632,7060318,2022-04-03
"7337","Slovakia",0.4570632,0.0035919,7062235,2022-04-10
"7338","Slovenia",0.2244426,0.0026954,2762413,2022-01-02
"7339","Slovenia",0.224929,0.0027007,2767797,2022-01-03
"7340","Slovenia",0.2265622,0.002705,2775198,2022-01-04
"7341","Slovenia",0.2285187,0.0027079,2785796,2022-01-05
"7342","Slovenia",0.2303626,0.0027103,2798066,2022-01-06
"7343","Slovenia",0.2323191,0.0027151,2808906,2022-01-07
"7344","Slovenia",0.2344887,0.002718,2810323,2022-01-08
"7345","Slovenia",0.2360988,0.0027204,2810672,2022-01-09
"7346","Slovenia",0.2373039,0.0027238,2816950,2022-01-10
"7347","Slovenia",0.2398136,0.0027257,2824041,2022-01-11
"7348","Slovenia",0.2433845,0.0027315,2831446,2022-01-12
"7349","Slovenia",0.2466865,0.0027349,2847703,2022-01-13
"7350","Slovenia",0.250016,0.0027377,2863629,2022-01-14
"7351","Slovenia",0.2536706,0.0027401,2873230,2022-01-15
"7352","Slovenia",0.2565681,0.0027411,2873418,2022-01-16
"7353","Slovenia",0.2589691,0.0027445,2875993,2022-01-17
"7354","Slovenia",0.2631486,0.0027493,2879700,2022-01-18
"7355","Slovenia",0.2690652,0.0027527,2883954,2022-01-19
"7356","Slovenia",0.274024,0.0027575,2888742,2022-01-20
"7357","Slovenia",0.2787673,0.0027628,2893793,2022-01-21
"7358","Slovenia",0.2835674,0.0027666,2894404,2022-01-22
"7359","Slovenia",0.290246,0.0027767,2894501,2022-01-23
"7360","Slovenia",0.2944197,0.0027839,2896633,2022-01-24
"7361","Slovenia",0.3005937,0.0027892,2899420,2022-01-25
"7362","Slovenia",0.309008,0.0027964,2903186,2022-01-26
"7363","Slovenia",0.3158521,0.0028032,2907707,2022-01-27
"7364","Slovenia",0.3238305,0.002807,2912299,2022-01-28
"7365","Slovenia",0.3311341,0.0028123,2912947,2022-01-29
