,location,infection_rate,death_rate,vaccines_offered,date
157688,Taiwan,0.0007166 ,0.0000356 ,34936462 ,2022/1/3
157689,Taiwan,0.0007180 ,0.0000356 ,34993341 ,2022/1/4
157690,Taiwan,0.0007191 ,0.0000356 ,35055472 ,2022/1/5
157691,Taiwan,0.0007209 ,0.0000356 ,35147108 ,2022/1/6
157692,Taiwan,0.0007235 ,0.0000356 ,35306926 ,2022/1/7
157697,Taiwan,0.0007361 ,0.0000356 ,35538991 ,2022/1/12
157699,Taiwan,0.0007416 ,0.0000357 ,35698752 ,2022/1/14
157701,Taiwan,0.0007470 ,0.0000357 ,37468756 ,2022/1/16
157702,Taiwan,0.0007497 ,0.0000357 ,37917556 ,2022/1/17
157703,Taiwan,0.0007525 ,0.0000357 ,38359182 ,2022/1/18
157704,Taiwan,0.0007548 ,0.0000357 ,38825635 ,2022/1/19
157705,Taiwan,0.0007563 ,0.0000357 ,39296381 ,2022/1/20
157706,Taiwan,0.0007591 ,0.0000357 ,39795263 ,2022/1/21
157708,Taiwan,0.0007682 ,0.0000357 ,40209215 ,2022/1/23
157709,Taiwan,0.0007703 ,0.0000357 ,40597586 ,2022/1/24
157710,Taiwan,0.0007718 ,0.0000357 ,40955834 ,2022/1/25
157711,Taiwan,0.0007756 ,0.0000357 ,41313585 ,2022/1/26
157712,Taiwan,0.0007783 ,0.0000357 ,41659662 ,2022/1/27
157713,Taiwan,0.0007811 ,0.0000357 ,41984449 ,2022/1/28
157722,Taiwan,0.0008025 ,0.0000357 ,42304177 ,2022/2/6
157723,Taiwan,0.0008045 ,0.0000357 ,42494576 ,2022/2/7
157724,Taiwan,0.0008065 ,0.0000357 ,42711112 ,2022/2/8
157725,Taiwan,0.0008088 ,0.0000357 ,42972945 ,2022/2/9
157726,Taiwan,0.0008122 ,0.0000357 ,43301507 ,2022/2/10
157727,Taiwan,0.0008156 ,0.0000357 ,43675231 ,2022/2/11
157729,Taiwan,0.0008202 ,0.0000357 ,43949438 ,2022/2/13
157730,Taiwan,0.0008225 ,0.0000357 ,44240634 ,2022/2/14
157731,Taiwan,0.0008244 ,0.0000357 ,44535618 ,2022/2/15
157732,Taiwan,0.0008272 ,0.0000357 ,44870859 ,2022/2/16
157733,Taiwan,0.0008299 ,0.0000357 ,45187411 ,2022/2/17
157734,Taiwan,0.0008327 ,0.0000357 ,45519126 ,2022/2/18
157736,Taiwan,0.0008387 ,0.0000357 ,45774604 ,2022/2/20
157737,Taiwan,0.0008407 ,0.0000357 ,45969148 ,2022/2/21
157738,Taiwan,0.0008426 ,0.0000357 ,46146010 ,2022/2/22
157739,Taiwan,0.0008449 ,0.0000357 ,46309072 ,2022/2/23
157740,Taiwan,0.0008483 ,0.0000357 ,46498444 ,2022/2/24
157741,Taiwan,0.0008511 ,0.0000358 ,46814037 ,2022/2/25
157744,Taiwan,0.0008589 ,0.0000358 ,47148570 ,2022/2/28
157745,Taiwan,0.0008607 ,0.0000358 ,47328210 ,2022/3/1
157746,Taiwan,0.0008628 ,0.0000358 ,47473704 ,2022/3/2
157747,Taiwan,0.0008658 ,0.0000358 ,47610594 ,2022/3/3
157748,Taiwan,0.0008685 ,0.0000358 ,47794860 ,2022/3/4
157750,Taiwan,0.0008736 ,0.0000358 ,47949019 ,2022/3/6
157751,Taiwan,0.0008748 ,0.0000358 ,48068834 ,2022/3/7
157752,Taiwan,0.0008770 ,0.0000358 ,48167394 ,2022/3/8
157753,Taiwan,0.0008803 ,0.0000358 ,48256933 ,2022/3/9
157754,Taiwan,0.0008837 ,0.0000358 ,48350253 ,2022/3/10
157755,Taiwan,0.0008872 ,0.0000358 ,48470509 ,2022/3/11
157757,Taiwan,0.0008924 ,0.0000358 ,48565707 ,2022/3/13
157758,Taiwan,0.0008955 ,0.0000358 ,48650083 ,2022/3/14
157759,Taiwan,0.0008972 ,0.0000358 ,48721653 ,2022/3/15
157760,Taiwan,0.0009009 ,0.0000358 ,48781646 ,2022/3/16
157761,Taiwan,0.0009048 ,0.0000358 ,48861874 ,2022/3/17
157762,Taiwan,0.0009079 ,0.0000358 ,48954969 ,2022/3/18
157764,Taiwan,0.0009183 ,0.0000358 ,49025107 ,2022/3/20
157765,Taiwan,0.0009224 ,0.0000358 ,49105829 ,2022/3/21
157766,Taiwan,0.0009261 ,0.0000358 ,49167713 ,2022/3/22
157767,Taiwan,0.0009301 ,0.0000358 ,49222626 ,2022/3/23
157768,Taiwan,0.0009359 ,0.0000358 ,49257341 ,2022/3/24
157769,Taiwan,0.0009416 ,0.0000358 ,49310076 ,2022/3/25
157771,Taiwan,0.0009545 ,0.0000358 ,49351562 ,2022/3/27
157773,Taiwan,0.0009638 ,0.0000358 ,49481298 ,2022/3/29
157774,Taiwan,0.0009707 ,0.0000358 ,49542475 ,2022/3/30
157775,Taiwan,0.0009807 ,0.0000358 ,49607595 ,2022/3/31
157776,Taiwan,0.0009905 ,0.0000358 ,49707619 ,2022/4/1
157780,Taiwan,0.0010424 ,0.0000358 ,49860865 ,2022/4/5
157781,Taiwan,0.0010574 ,0.0000358 ,49946136 ,2022/4/6
157782,Taiwan,0.0010797 ,0.0000358 ,50037760 ,2022/4/7
157783,Taiwan,0.0011009 ,0.0000358 ,50168924 ,2022/4/8
157785,Taiwan,0.0011490 ,0.0000358 ,50286760 ,2022/4/10
157786,Taiwan,0.0011754 ,0.0000358 ,50390458 ,2022/4/11
157787,Taiwan,0.0012017 ,0.0000358 ,50484317 ,2022/4/12
157788,Taiwan,0.0012405 ,0.0000358 ,50583977 ,2022/4/13
157789,Taiwan,0.0012817 ,0.0000358 ,50693438 ,2022/4/14
158402,Tajikistan,0.0017942 ,0.0000128 ,6893099 ,2022/1/2
158416,Tajikistan,0.0017942 ,0.0000128 ,7804380 ,2022/1/16
158423,Tajikistan,0.0017942 ,0.0000128 ,7978262 ,2022/1/23
158430,Tajikistan,0.0018117 ,0.0000128 ,8305260 ,2022/1/30
158437,Tajikistan,0.0018188 ,0.0000128 ,8600703 ,2022/2/6
158451,Tajikistan,0.0018240 ,0.0000128 ,9279471 ,2022/2/20
158465,Tajikistan,0.0018243 ,0.0000128 ,10121476 ,2022/3/6
158472,Tajikistan,0.0018243 ,0.0000128 ,10439469 ,2022/3/13
158486,Tajikistan,0.0018243 ,0.0000128 ,11014334 ,2022/3/27
158493,Tajikistan,0.0018243 ,0.0000128 ,11318942 ,2022/4/3
158500,Tajikistan,0.0018243 ,0.0000128 ,11532475 ,2022/4/10
159182,Tanzania,0.0005267 ,0.0000122 ,3226750 ,2022/1/21
159215,Tanzania,0.0005467 ,0.0000130 ,4440797 ,2022/2/23
159231,Tanzania,0.0005484 ,0.0000130 ,5031070 ,2022/3/11
159243,Tanzania,0.0005496 ,0.0000130 ,5031070 ,2022/3/23
159996,Thailand,0.0318732 ,0.0003105 ,105185081 ,2022/1/2
159997,Thailand,0.0319151 ,0.0003108 ,105213013 ,2022/1/3
159998,Thailand,0.0319592 ,0.0003109 ,105501697 ,2022/1/4
159999,Thailand,0.0320150 ,0.0003112 ,105935000 ,2022/1/5
160000,Thailand,0.0320975 ,0.0003114 ,106474266 ,2022/1/6
160001,Thailand,0.0322051 ,0.0003116 ,107184723 ,2022/1/7
160002,Thailand,0.0323233 ,0.0003118 ,107345848 ,2022/1/8
160003,Thailand,0.0324449 ,0.0003120 ,107455519 ,2022/1/9
160004,Thailand,0.0325582 ,0.0003122 ,107978454 ,2022/1/10
160005,Thailand,0.0326602 ,0.0003124 ,108524424 ,2022/1/11
160006,Thailand,0.0328868 ,0.0003126 ,109094520 ,2022/1/12
160007,Thailand,0.0330034 ,0.0003128 ,109685368 ,2022/1/13
160008,Thailand,0.0331148 ,0.0003130 ,110455329 ,2022/1/14
160009,Thailand,0.0332303 ,0.0003133 ,110657929 ,2022/1/15
160010,Thailand,0.0333293 ,0.0003134 ,110761456 ,2022/1/16
160011,Thailand,0.0334208 ,0.0003136 ,111219969 ,2022/1/17
160012,Thailand,0.0335226 ,0.0003139 ,111722635 ,2022/1/18
160013,Thailand,0.0336388 ,0.0003140 ,112251623 ,2022/1/19
160014,Thailand,0.0337623 ,0.0003143 ,112825360 ,2022/1/20
160015,Thailand,0.0338783 ,0.0003145 ,113540477 ,2022/1/21
160016,Thailand,0.0339882 ,0.0003148 ,113720612 ,2022/1/22
160017,Thailand,0.0340902 ,0.0003150 ,113830224 ,2022/1/23
160018,Thailand,0.0341862 ,0.0003151 ,114271003 ,2022/1/24
160019,Thailand,0.0342947 ,0.0003153 ,114713746 ,2022/1/25
160020,Thailand,0.0344102 ,0.0003156 ,115151210 ,2022/1/26
160021,Thailand,0.0345310 ,0.0003159 ,115638778 ,2022/1/27
160022,Thailand,0.0346542 ,0.0003163 ,116251004 ,2022/1/28
160023,Thailand,0.0347749 ,0.0003166 ,116400733 ,2022/1/29
160024,Thailand,0.0348894 ,0.0003168 ,116483524 ,2022/1/30
160025,Thailand,0.0349955 ,0.0003172 ,116749385 ,2022/1/31
160026,Thailand,0.0351182 ,0.0003175 ,116977338 ,2022/2/1
160027,Thailand,0.0352494 ,0.0003178 ,117281006 ,2022/2/2
160028,Thailand,0.0353910 ,0.0003181 ,117605695 ,2022/2/3
160029,Thailand,0.0355410 ,0.0003184 ,118071389 ,2022/2/4
160030,Thailand,0.0356965 ,0.0003187 ,118206561 ,2022/2/5
160031,Thailand,0.0358462 ,0.0003188 ,118272165 ,2022/2/6
160032,Thailand,0.0359948 ,0.0003191 ,118552544 ,2022/2/7
160033,Thailand,0.0361833 ,0.0003194 ,118841228 ,2022/2/8
160034,Thailand,0.0363952 ,0.0003197 ,119165133 ,2022/2/9
160035,Thailand,0.0366131 ,0.0003200 ,119493101 ,2022/2/10
160036,Thailand,0.0368465 ,0.0003204 ,119970717 ,2022/2/11
160037,Thailand,0.0370736 ,0.0003207 ,120100130 ,2022/2/12
160038,Thailand,0.0372866 ,0.0003211 ,120164543 ,2022/2/13
160039,Thailand,0.0374920 ,0.0003215 ,120441833 ,2022/2/14
160040,Thailand,0.0377274 ,0.0003219 ,120732459 ,2022/2/15
160041,Thailand,0.0379754 ,0.0003222 ,120823176 ,2022/2/16
160042,Thailand,0.0382337 ,0.0003226 ,121152464 ,2022/2/17
160043,Thailand,0.0385036 ,0.0003230 ,121614369 ,2022/2/18
160044,Thailand,0.0387746 ,0.0003234 ,121744206 ,2022/2/19
160045,Thailand,0.0390445 ,0.0003239 ,121816249 ,2022/2/20
160046,Thailand,0.0393070 ,0.0003244 ,122066581 ,2022/2/21
160047,Thailand,0.0396106 ,0.0003249 ,122344923 ,2022/2/22
160048,Thailand,0.0399473 ,0.0003255 ,122638728 ,2022/2/23
160049,Thailand,0.0403038 ,0.0003261 ,122969740 ,2022/2/24
160050,Thailand,0.0406699 ,0.0003266 ,123436836 ,2022/2/25
160051,Thailand,0.0410233 ,0.0003272 ,123562533 ,2022/2/26
160052,Thailand,0.0413423 ,0.0003278 ,123629346 ,2022/2/27
160053,Thailand,0.0413423 ,0.0003278 ,123840373 ,2022/2/28
160054,Thailand,0.0419515 ,0.0003291 ,123999850 ,2022/3/1
160055,Thailand,0.0422892 ,0.0003298 ,124187417 ,2022/3/2
160056,Thailand,0.0426299 ,0.0003306 ,124386717 ,2022/3/3
160057,Thailand,0.0429561 ,0.0003313 ,124695615 ,2022/3/4
160058,Thailand,0.0432689 ,0.0003322 ,124776595 ,2022/3/5
160059,Thailand,0.0435714 ,0.0003331 ,124816308 ,2022/3/6
160060,Thailand,0.0438422 ,0.0003341 ,124957916 ,2022/3/7
160061,Thailand,0.0441578 ,0.0003351 ,125117530 ,2022/3/8
160062,Thailand,0.0444863 ,0.0003361 ,125309448 ,2022/3/9
160063,Thailand,0.0448408 ,0.0003370 ,125546527 ,2022/3/10
160064,Thailand,0.0451923 ,0.0003380 ,125895211 ,2022/3/11
160065,Thailand,0.0451923 ,0.0003389 ,125985736 ,2022/3/12
160066,Thailand,0.0458458 ,0.0003399 ,126036736 ,2022/3/13
160067,Thailand,0.0461281 ,0.0003409 ,126182558 ,2022/3/14
160068,Thailand,0.0464704 ,0.0003419 ,126347633 ,2022/3/15
160069,Thailand,0.0468343 ,0.0003430 ,126530094 ,2022/3/16
160070,Thailand,0.0472213 ,0.0003442 ,126764643 ,2022/3/17
160071,Thailand,0.0475902 ,0.0003454 ,127115806 ,2022/3/18
160072,Thailand,0.0479475 ,0.0003466 ,127188357 ,2022/3/19
160073,Thailand,0.0482826 ,0.0003479 ,127227567 ,2022/3/20
160074,Thailand,0.0485883 ,0.0003491 ,127386581 ,2022/3/21
160075,Thailand,0.0489480 ,0.0003502 ,127582363 ,2022/3/22
160076,Thailand,0.0489480 ,0.0003502 ,127816849 ,2022/3/23
160077,Thailand,0.0493344 ,0.0003514 ,128101004 ,2022/3/24
160078,Thailand,0.0500818 ,0.0003533 ,128494221 ,2022/3/25
160079,Thailand,0.0504509 ,0.0003545 ,128573882 ,2022/3/26
160080,Thailand,0.0508031 ,0.0003557 ,128617064 ,2022/3/27
160081,Thailand,0.0511130 ,0.0003568 ,128801783 ,2022/3/28
160082,Thailand,0.0514760 ,0.0003580 ,129022295 ,2022/3/29
160083,Thailand,0.0518700 ,0.0003593 ,129285386 ,2022/3/30
160084,Thailand,0.0522757 ,0.0003606 ,129548371 ,2022/3/31
160085,Thailand,0.0526763 ,0.0003619 ,129803989 ,2022/4/1
160086,Thailand,0.0530600 ,0.0003633 ,129865660 ,2022/4/2
160087,Thailand,0.0534159 ,0.0003647 ,129897061 ,2022/4/3
160088,Thailand,0.0537174 ,0.0003660 ,130039669 ,2022/4/4
160089,Thailand,0.0537174 ,0.0003660 ,130226922 ,2022/4/5
160090,Thailand,0.0544369 ,0.0003687 ,130278214 ,2022/4/6
160091,Thailand,0.0544369 ,0.0003687 ,130516670 ,2022/4/7
160092,Thailand,0.0551580 ,0.0003713 ,130834373 ,2022/4/8
160093,Thailand,0.0555173 ,0.0003729 ,130891055 ,2022/4/9
160094,Thailand,0.0558374 ,0.0003744 ,130916843 ,2022/4/10
160095,Thailand,0.0561230 ,0.0003758 ,131061853 ,2022/4/11
160096,Thailand,0.0561230 ,0.0003758 ,131181190 ,2022/4/12
160097,Thailand,0.0567971 ,0.0003790 ,131191564 ,2022/4/13
160098,Thailand,0.0570871 ,0.0003807 ,131200892 ,2022/4/14
160753,Timor,0.0147648 ,0.0000908 ,1210070 ,2022/1/4
160760,Timor,0.0147782 ,0.0000908 ,1218471 ,2022/1/11
160767,Timor,0.0147819 ,0.0000908 ,1226559 ,2022/1/18
160774,Timor,0.0147863 ,0.0000908 ,1237678 ,2022/1/25
160781,Timor,0.0149605 ,0.0000908 ,1242550 ,2022/2/1
160788,Timor,0.0154389 ,0.0000908 ,1246532 ,2022/2/8
160795,Timor,0.0162790 ,0.0000923 ,1251823 ,2022/2/15
160802,Timor,0.0167315 ,0.0000930 ,1259011 ,2022/2/22
160809,Timor,0.0168862 ,0.0000952 ,1265017 ,2022/3/1
160823,Timor,0.0169577 ,0.0000960 ,1285685 ,2022/3/15
160830,Timor,0.0169770 ,0.0000967 ,1297126 ,2022/3/22
160837,Timor,0.0169860 ,0.0000967 ,1330576 ,2022/3/29
160844,Timor,0.0169927 ,0.0000967 ,1374944 ,2022/4/5
160851,Timor,0.0169986 ,0.0000967 ,1417237 ,2022/4/12
161529,Togo,0.0039575 ,0.0000297 ,2446683 ,2022/1/7
161536,Togo,0.0042067 ,0.0000308 ,2480664 ,2022/1/14
161543,Togo,0.0042669 ,0.0000314 ,2515341 ,2022/1/21
161585,Togo,0.0043423 ,0.0000321 ,2734547 ,2022/3/4
161592,Togo,0.0043462 ,0.0000321 ,2757575 ,2022/3/11
162091,Tonga,0.0677601 ,0.0000843 ,167123 ,2022/4/4
162098,Tonga,0.0790940 ,0.0000843 ,181220 ,2022/4/11
162762,Trinidad and Tobago,0.0660259 ,0.0020764 ,1409304 ,2022/1/2
162763,Trinidad and Tobago,0.0662667 ,0.0020921 ,1409304 ,2022/1/3
162764,Trinidad and Tobago,0.0667206 ,0.0021028 ,1414551 ,2022/1/4
162765,Trinidad and Tobago,0.0671332 ,0.0021185 ,1419498 ,2022/1/5
162766,Trinidad and Tobago,0.0677624 ,0.0021320 ,1423722 ,2022/1/6
162767,Trinidad and Tobago,0.0684564 ,0.0021448 ,1427975 ,2022/1/7
162768,Trinidad and Tobago,0.0688020 ,0.0021712 ,1432316 ,2022/1/8
162769,Trinidad and Tobago,0.0690849 ,0.0021847 ,1435282 ,2022/1/9
162771,Trinidad and Tobago,0.0697583 ,0.0022104 ,1440179 ,2022/1/11
162772,Trinidad and Tobago,0.0701695 ,0.0022225 ,1444171 ,2022/1/12
162773,Trinidad and Tobago,0.0704923 ,0.0022332 ,1447374 ,2022/1/13
162774,Trinidad and Tobago,0.0711001 ,0.0022489 ,1450406 ,2022/1/14
162775,Trinidad and Tobago,0.0716773 ,0.0022660 ,1453031 ,2022/1/15
162776,Trinidad and Tobago,0.0719651 ,0.0022781 ,1454530 ,2022/1/16
162777,Trinidad and Tobago,0.0722373 ,0.0022859 ,1454725 ,2022/1/17
162778,Trinidad and Tobago,0.0726991 ,0.0022973 ,1456916 ,2022/1/18
162779,Trinidad and Tobago,0.0733532 ,0.0023073 ,1459481 ,2022/1/19
162780,Trinidad and Tobago,0.0741107 ,0.0023201 ,1462114 ,2022/1/20
162781,Trinidad and Tobago,0.0750078 ,0.0023358 ,1464353 ,2022/1/21
162782,Trinidad and Tobago,0.0755102 ,0.0023415 ,1466293 ,2022/1/22
162783,Trinidad and Tobago,0.0758294 ,0.0023529 ,1467227 ,2022/1/23
162784,Trinidad and Tobago,0.0761066 ,0.0023657 ,1467373 ,2022/1/24
162785,Trinidad and Tobago,0.0765355 ,0.0023764 ,1470094 ,2022/1/25
162786,Trinidad and Tobago,0.0770201 ,0.0023850 ,1472636 ,2022/1/26
162787,Trinidad and Tobago,0.0775930 ,0.0023928 ,1474821 ,2022/1/27
162788,Trinidad and Tobago,0.0781403 ,0.0024028 ,1476864 ,2022/1/28
162789,Trinidad and Tobago,0.0789105 ,0.0024092 ,1479326 ,2022/1/29
162790,Trinidad and Tobago,0.0792305 ,0.0024192 ,1480585 ,2022/1/30
162792,Trinidad and Tobago,0.0798212 ,0.0024313 ,1483440 ,2022/2/1
162793,Trinidad and Tobago,0.0802915 ,0.0024391 ,1485519 ,2022/2/2
162794,Trinidad and Tobago,0.0807461 ,0.0024462 ,1487643 ,2022/2/3
162795,Trinidad and Tobago,0.0811601 ,0.0024569 ,1489453 ,2022/2/4
162796,Trinidad and Tobago,0.0817779 ,0.0024612 ,1491657 ,2022/2/5
162797,Trinidad and Tobago,0.0821378 ,0.0024655 ,1492714 ,2022/2/6
162799,Trinidad and Tobago,0.0832059 ,0.0024840 ,1494934 ,2022/2/8
162800,Trinidad and Tobago,0.0837446 ,0.0024904 ,1496700 ,2022/2/9
162801,Trinidad and Tobago,0.0842705 ,0.0024947 ,1498616 ,2022/2/10
162802,Trinidad and Tobago,0.0849567 ,0.0024990 ,1500175 ,2022/2/11
162803,Trinidad and Tobago,0.0855103 ,0.0025075 ,1502294 ,2022/2/12
162804,Trinidad and Tobago,0.0857825 ,0.0025125 ,1503434 ,2022/2/13
162805,Trinidad and Tobago,0.0861460 ,0.0025161 ,1503561 ,2022/2/14
162806,Trinidad and Tobago,0.0864139 ,0.0025189 ,1505640 ,2022/2/15
162807,Trinidad and Tobago,0.0864139 ,0.0025189 ,1507642 ,2022/2/16
162808,Trinidad and Tobago,0.0869996 ,0.0025289 ,1509466 ,2022/2/17
162809,Trinidad and Tobago,0.0874443 ,0.0025318 ,1511142 ,2022/2/18
162810,Trinidad and Tobago,0.0877578 ,0.0025382 ,1513467 ,2022/2/19
162811,Trinidad and Tobago,0.0881597 ,0.0025417 ,1514910 ,2022/2/20
162812,Trinidad and Tobago,0.0884126 ,0.0025467 ,1514910 ,2022/2/21
162813,Trinidad and Tobago,0.0887062 ,0.0025524 ,1517065 ,2022/2/22
162814,Trinidad and Tobago,0.0892207 ,0.0025624 ,1518878 ,2022/2/23
162815,Trinidad and Tobago,0.0896867 ,0.0025674 ,1520535 ,2022/2/24
162816,Trinidad and Tobago,0.0901413 ,0.0025709 ,1521999 ,2022/2/25
162817,Trinidad and Tobago,0.0904492 ,0.0025774 ,1523755 ,2022/2/26
162818,Trinidad and Tobago,0.0907841 ,0.0025809 ,1524592 ,2022/2/27
162819,Trinidad and Tobago,0.0910427 ,0.0025852 ,1524592 ,2022/2/28
162820,Trinidad and Tobago,0.0913121 ,0.0025880 ,1525728 ,2022/3/1
162821,Trinidad and Tobago,0.0917011 ,0.0025916 ,1526406 ,2022/3/2
162822,Trinidad and Tobago,0.0919042 ,0.0025952 ,1527056 ,2022/3/3
162823,Trinidad and Tobago,0.0921501 ,0.0026002 ,1527749 ,2022/3/4
162824,Trinidad and Tobago,0.0926075 ,0.0026023 ,1528473 ,2022/3/5
162825,Trinidad and Tobago,0.0929189 ,0.0026073 ,1529220 ,2022/3/6
162826,Trinidad and Tobago,0.0930130 ,0.0026116 ,1529230 ,2022/3/7
162827,Trinidad and Tobago,0.0933208 ,0.0026130 ,1530294 ,2022/3/8
162828,Trinidad and Tobago,0.0936158 ,0.0026144 ,1531321 ,2022/3/9
162829,Trinidad and Tobago,0.0939450 ,0.0026173 ,1532235 ,2022/3/10
162830,Trinidad and Tobago,0.0943319 ,0.0026194 ,1533108 ,2022/3/11
162831,Trinidad and Tobago,0.0945635 ,0.0026230 ,1534045 ,2022/3/12
162832,Trinidad and Tobago,0.0947239 ,0.0026251 ,1534637 ,2022/3/13
162833,Trinidad and Tobago,0.0948792 ,0.0026265 ,1534637 ,2022/3/14
162834,Trinidad and Tobago,0.0950516 ,0.0026294 ,1535510 ,2022/3/15
162835,Trinidad and Tobago,0.0953331 ,0.0026329 ,1536390 ,2022/3/16
162836,Trinidad and Tobago,0.0956780 ,0.0026365 ,1537143 ,2022/3/17
162837,Trinidad and Tobago,0.0958013 ,0.0026394 ,1537860 ,2022/3/18
162838,Trinidad and Tobago,0.0961098 ,0.0026422 ,1538756 ,2022/3/19
162839,Trinidad and Tobago,0.0962659 ,0.0026451 ,1539289 ,2022/3/20
162840,Trinidad and Tobago,0.0964305 ,0.0026479 ,1539299 ,2022/3/21
162841,Trinidad and Tobago,0.0966093 ,0.0026500 ,1539965 ,2022/3/22
162842,Trinidad and Tobago,0.0968053 ,0.0026522 ,1540717 ,2022/3/23
162843,Trinidad and Tobago,0.0970661 ,0.0026557 ,1541448 ,2022/3/24
162844,Trinidad and Tobago,0.0973091 ,0.0026572 ,1542051 ,2022/3/25
162845,Trinidad and Tobago,0.0973091 ,0.0026572 ,1542747 ,2022/3/26
162846,Trinidad and Tobago,0.0974993 ,0.0026607 ,1543140 ,2022/3/27
162848,Trinidad and Tobago,0.0979753 ,0.0026657 ,1543684 ,2022/3/29
162849,Trinidad and Tobago,0.0981613 ,0.0026693 ,1544257 ,2022/3/30
162850,Trinidad and Tobago,0.0982347 ,0.0026721 ,1544257 ,2022/3/31
162851,Trinidad and Tobago,0.0984477 ,0.0026750 ,1544733 ,2022/4/1
162852,Trinidad and Tobago,0.0984477 ,0.0026750 ,1545194 ,2022/4/2
162854,Trinidad and Tobago,0.0988995 ,0.0026814 ,1545296 ,2022/4/4
162855,Trinidad and Tobago,0.0991282 ,0.0026835 ,1546053 ,2022/4/5
162856,Trinidad and Tobago,0.0993299 ,0.0026864 ,1546483 ,2022/4/6
162857,Trinidad and Tobago,0.0994710 ,0.0026885 ,1546855 ,2022/4/7
162858,Trinidad and Tobago,0.0997403 ,0.0026892 ,1547267 ,2022/4/8
162859,Trinidad and Tobago,0.0997403 ,0.0026892 ,1547710 ,2022/4/9
162860,Trinidad and Tobago,0.0999962 ,0.0026935 ,1547977 ,2022/4/10
162861,Trinidad and Tobago,0.1000852 ,0.0026956 ,1547977 ,2022/4/11
162863,Trinidad and Tobago,0.1005826 ,0.0027021 ,1548930 ,2022/4/13
162864,Trinidad and Tobago,0.1009025 ,0.0027035 ,1549291 ,2022/4/14
163535,Tunisia,0.0610149 ,0.0021436 ,12205879 ,2022/1/2
163537,Tunisia,0.0612510 ,0.0021453 ,12301642 ,2022/1/4
163538,Tunisia,0.0614438 ,0.0021462 ,12331779 ,2022/1/5
163539,Tunisia,0.0616612 ,0.0021473 ,12356422 ,2022/1/6
163540,Tunisia,0.0618680 ,0.0021484 ,12376388 ,2022/1/7
163541,Tunisia,0.0621040 ,0.0021494 ,12393429 ,2022/1/8
163542,Tunisia,0.0623201 ,0.0021503 ,12410869 ,2022/1/9
163543,Tunisia,0.0624147 ,0.0021507 ,12427128 ,2022/1/10
163544,Tunisia,0.0628223 ,0.0021538 ,12445869 ,2022/1/11
163545,Tunisia,0.0633520 ,0.0021558 ,12463191 ,2022/1/12
163546,Tunisia,0.0639018 ,0.0021569 ,12479874 ,2022/1/13
163547,Tunisia,0.0646106 ,0.0021578 ,12497274 ,2022/1/14
163548,Tunisia,0.0654123 ,0.0021596 ,12515433 ,2022/1/15
163549,Tunisia,0.0654123 ,0.0021596 ,12535903 ,2022/1/16
163550,Tunisia,0.0660211 ,0.0021618 ,12552782 ,2022/1/17
163551,Tunisia,0.0663482 ,0.0021630 ,12573385 ,2022/1/18
163552,Tunisia,0.0673902 ,0.0021654 ,12592621 ,2022/1/19
163554,Tunisia,0.0692740 ,0.0021710 ,12654706 ,2022/1/21
163555,Tunisia,0.0709432 ,0.0021745 ,12672586 ,2022/1/22
163556,Tunisia,0.0709432 ,0.0021745 ,12684824 ,2022/1/23
163557,Tunisia,0.0715417 ,0.0021773 ,12698232 ,2022/1/24
163558,Tunisia,0.0717792 ,0.0021782 ,12706499 ,2022/1/25
163559,Tunisia,0.0725923 ,0.0021826 ,12713783 ,2022/1/26
163560,Tunisia,0.0734134 ,0.0021864 ,12722944 ,2022/1/27
163561,Tunisia,0.0741124 ,0.0021894 ,12731605 ,2022/1/28
163562,Tunisia,0.0754964 ,0.0021975 ,12740062 ,2022/1/29
163563,Tunisia,0.0754964 ,0.0021975 ,12748822 ,2022/1/30
163564,Tunisia,0.0762258 ,0.0022025 ,12757250 ,2022/1/31
163565,Tunisia,0.0768961 ,0.0022087 ,12788767 ,2022/2/1
163566,Tunisia,0.0768961 ,0.0022087 ,12791490 ,2022/2/2
163567,Tunisia,0.0779246 ,0.0022199 ,12797534 ,2022/2/3
163568,Tunisia,0.0783119 ,0.0022242 ,12803714 ,2022/2/4
163569,Tunisia,0.0787736 ,0.0022296 ,12810015 ,2022/2/5
163570,Tunisia,0.0791047 ,0.0022352 ,12816347 ,2022/2/6
163571,Tunisia,0.0792118 ,0.0022364 ,12822908 ,2022/2/7
163572,Tunisia,0.0796409 ,0.0022474 ,12829466 ,2022/2/8
163573,Tunisia,0.0799887 ,0.0022528 ,12837339 ,2022/2/9
163574,Tunisia,0.0803090 ,0.0022572 ,12847352 ,2022/2/10
163575,Tunisia,0.0805878 ,0.0022624 ,12858134 ,2022/2/11
163576,Tunisia,0.0808459 ,0.0022676 ,12867598 ,2022/2/12
163577,Tunisia,0.0810214 ,0.0022721 ,12874885 ,2022/2/13
163578,Tunisia,0.0810214 ,0.0022721 ,12882887 ,2022/2/14
163579,Tunisia,0.0811337 ,0.0022743 ,12892198 ,2022/2/15
163581,Tunisia,0.0816214 ,0.0022868 ,12904394 ,2022/2/17
163582,Tunisia,0.0820737 ,0.0022935 ,12910304 ,2022/2/18
163583,Tunisia,0.0820737 ,0.0022935 ,12916199 ,2022/2/19
163584,Tunisia,0.0826370 ,0.0022996 ,12921507 ,2022/2/20
163585,Tunisia,0.0827141 ,0.0023028 ,12926331 ,2022/2/21
